,SubjectID,Condition,Precision,Bias,Sessions,Alphasamples,Betasamples
56,sub_0088,Extero,4.156,0.383,1,"[ 1.38577899 -0.14984594  1.2925117  -0.11981607  0.4009556   0.55735299
  0.86912786 -1.12462874  0.75582207 -0.1520382  -0.42765113  1.29077626
  0.75648556  0.59045473  1.24777938  0.86899316  0.79176299  1.18287244
  1.04701885  1.59033108  0.23806717  0.06420718  0.0666755  -0.63419753
 -0.08458013 -0.85095441  1.11242941  1.13752211  0.86767395  0.59824646
 -0.87627018 -0.13158343  1.82976163  1.96383537 -0.67337644 -0.48076211
 -1.36811874 -1.32218092 -0.01853759  0.88485942]","[6.07514105 3.85773681 4.92943057 2.50834588 5.55159435 5.51588945
 5.63170244 2.80103738 3.63444488 3.41640555 3.04358302 4.08650026
 4.41066349 3.53676043 3.19219668 3.06861764 3.14039612 4.033979
 3.09226014 2.69274856 3.52832615 4.24751663 3.36361589 2.70031947
 2.64084639 3.03390218 4.24506207 4.17249553 5.15926624 4.44487851
 3.20862342 3.32858841 4.54879701 4.02465451 3.4543076  3.53204535
 4.78436798 5.01679141 7.25875902 6.12699128]"
57,sub_0090,Extero,3.274,-2.06,1,"[-0.96575921 -1.12352103 -1.26966221 -1.18741669 -1.46418177 -1.27785158
 -1.0139606  -2.56663692 -2.56663692 -2.5884735  -1.54511824 -1.61883596
 -0.79014909 -1.66695724 -1.38393549 -1.96152458 -2.37243235 -1.44613706
 -1.51605446 -1.51809298 -3.25649472 -0.98695717 -1.49482127 -0.53025404
 -1.9188746  -0.95100894 -1.59460227 -2.30415746 -2.40177427 -1.56698071
 -2.19481646 -1.86710237 -0.84622278 -2.66378511 -2.88934921 -2.51219492
 -2.4907078  -1.71453811 -2.74781834 -1.65507508]","[2.5946583  1.83477841 3.59967236 4.57742807 4.42185693 1.87668436
 2.05203425 3.29877896 3.29877896 2.46724935 3.98662186 4.76773671
 3.91715063 4.04651994 3.64186708 3.01697918 3.74592011 2.64307002
 2.60759188 2.2438158  4.85813151 1.78193597 2.10974418 2.69394356
 2.12693587 2.52094902 4.14380333 3.76596577 4.88232169 1.45793517
 4.02558566 3.74091703 3.14698237 2.87729787 3.50478474 2.97727468
 3.88743919 4.17656664 2.52051916 4.04027949]"
58,sub_0091,Extero,3.41,5.176,1,"[4.70104859 6.14658776 4.5666774  6.52580412 6.45444957 6.1324095
 5.9612444  6.04640728 5.2444042  6.11532507 5.77110059 5.04558363
 4.88970439 5.14414655 5.53223749 4.92447903 6.10045207 5.43381474
 5.49309181 5.0200609  5.26019577 5.39430417 6.12307744 5.67648522
 5.71807292 6.58935822 6.43896396 6.68374336 5.13622756 5.6637222
 7.29597901 1.13830404 4.25609385 4.82844076 5.59735325 6.39431458
 5.5816365  4.94425207 4.80628474 4.51981728]","[ 4.34445966  4.11398976  4.4984267   4.00540189  3.31610183  2.58434197
  2.24430876  3.40451038  3.30259773  3.07256873  2.7324479   3.37249378
  3.16506627  2.6899329   2.83328548  2.67992474  2.89270137  5.1440713
  5.37140068  3.37990768  3.0737777   3.42416277  2.12027476  2.26729994
  2.14303944  2.20711761  2.34909538  2.45125904  2.51738132  3.48404046
  2.56388577  6.53846169 11.55204143  5.65488115  1.75636771  1.53799825
  3.19291685  2.69690215  3.46394176  3.01846494]"
59,sub_0092,Extero,8.937,-1.769,1,"[-1.17454856e+00 -4.73724022e-01  5.36490030e-01  2.00505357e-01
  7.68645299e-01  7.47348355e-01  4.93579689e-01  4.12433449e-01
 -5.50024689e-01 -1.98589379e-01 -2.95241002e+00 -1.09923269e+00
 -2.43052865e+00 -1.75374687e+00 -3.79745035e-02 -1.79415743e+00
  1.43150315e+00 -1.98417625e+00 -1.65166227e+00 -2.11601270e+00
 -2.60552603e+00 -1.83053821e+00 -1.65540981e+00 -3.43812458e+00
 -3.25147429e+00 -1.10330400e+00 -5.05694953e+00 -2.91391569e+00
  2.75738714e-01  1.69417869e+00 -8.05989267e-01 -3.65669544e-01
  6.11915077e-01 -1.33807340e-03  1.62599890e+00  1.13433131e+00
  3.08452672e-01 -3.01653243e-01  2.50326151e-01 -2.88683007e-01]","[ 5.26254283  7.05787531  7.59111451  7.49003964  7.11851928  6.32379778
  4.59180315  4.79535695  6.40185188  8.61926934 11.4112659  11.14126214
  8.24300324  8.2280881   6.1044303   5.86296679  7.35751007  5.71110876
  6.02526379  6.3953532  14.34273214 13.09362429 12.88656661 10.96416783
  8.78656459  8.79895376 10.35989139  8.30224587  7.01772668  6.75572054
 11.18525017  6.19337446  5.4242694   4.78017192  6.53285531  6.65226404
  7.31265793  6.41011661  4.24892899  5.04874705]"
60,sub_0093,Extero,4.758,-1.571,1,"[-2.60400276 -0.31739904 -1.29809164 -0.8198839  -1.6871627  -1.97884996
 -2.54173632 -1.94613057 -0.49602792 -2.06897408 -4.54686406 -3.76227664
 -1.53793341 -1.03996783 -1.44703588 -0.72844377 -3.74833417 -2.2959149
 -2.30817594 -1.17632588  0.82605241  0.76313971  0.53226328 -3.30076751
 -3.62162292 -0.11013164 -1.58557813 -2.33519137 -0.51881481 -0.82937712
 -4.77585004 -3.94346066 -3.5155843  -3.65769003  1.08616475 -0.29594356
 -2.07204963 -1.22613857 -2.46697738 -1.67670363]","[4.33756271 4.10285949 4.01226314 4.52146688 5.0397486  5.12354057
 5.20841633 5.11574382 5.20221155 3.93213176 4.42481069 6.22142982
 4.51826583 4.777738   3.96084529 3.62681723 5.93631228 7.31061833
 7.64926007 5.30847823 4.86202233 4.77672575 5.10107882 4.3565222
 4.14600933 5.17801538 6.43579795 4.91354052 3.35629631 3.6993227
 6.35452428 5.50669056 4.57162526 4.26139925 4.38449741 6.27447626
 4.80505706 4.60436128 4.09471305 3.43049522]"
61,sub_0094,Extero,8.078,-9.898,1,"[-11.71379739 -11.24312832 -13.10433144 -12.80015213  -9.76443186
  -6.89846502  -8.79602734  -9.38582542  -8.8050743   -8.52667121
 -10.96344015 -12.27092384 -12.5339166   -9.33397831 -12.07160175
 -11.7779718   -9.53579892 -10.16801295 -13.31118737 -13.64108055
 -12.30333237  -9.85327532 -12.02978786  -9.81300787  -9.81300787
 -11.31997428  -6.41042176 -12.38650971  -8.82321678 -11.64154787
 -11.51489671 -11.96039333  -7.04885652 -12.85132858 -13.54440546
 -11.0078929  -10.47257107 -11.26777102 -11.30515727  -9.94113598]","[ 9.06822149  7.40519618  6.27235133  5.83811281  9.1306102   8.78496668
  7.65157639  8.94373045  7.74532835  7.73133406  6.23150743  9.05455752
  9.543226    9.28568322  6.93575148  7.11802561  5.59443248 10.15542944
  7.98406104  7.15521303  7.60712311  7.25049062  5.34697138  7.87625898
  7.87625898  7.36616297 10.05238199  5.89808855  7.47788238  6.87027375
  8.39086964  6.6602473   8.2733089   6.38810517  9.18523566  8.09488256
  6.62837291  6.17647141 11.22593541 12.25397165]"
62,sub_0095,Extero,7.113,3.143,1,"[3.07573703 4.44426886 2.27876472 2.24541067 3.46891441 4.49215694
 3.90021435 3.58404498 2.94459898 5.26166466 2.83275818 3.76777048
 2.95793388 4.22023084 2.99892249 2.52259571 1.87758435 4.04962925
 2.24155395 2.77529054 3.09226067 6.0259754  6.43092913 5.19404432
 1.47113644 4.98452316 6.15965882 1.89288141 2.5671659  3.72849508
 5.14084362 4.70478307 3.33159957 2.4821023  4.13971666 4.13971666
 2.11963533 2.65749208 3.77896897 0.42688212]","[ 9.83371513  6.68720217  6.12303205  5.09972463  6.45446573  6.13783701
  5.02609053  5.30276063  8.7632567   7.46221057  7.33218655  7.69767687
  6.59232022  6.4859848   7.78306207  6.23084925  8.56496378  7.57916914
  7.00744488  5.08773905  8.53462425  8.02089107  9.61921387  7.54028686
  7.97041251  8.08299505  8.50601962  8.44172425  6.91512247  7.03065973
  8.42168741  9.78822594  7.12434387 11.6979621   4.84720412  4.84720412
  9.02294904  5.99001787  7.21971108  5.30106023]"
63,sub_0096,Extero,7.223,3.562,1,"[2.96547572 3.33859796 4.24184984 3.43747898 4.94109217 2.25854221
 6.54626939 6.15573503 3.91061659 3.45242239 6.01179924 2.96017937
 5.07408157 3.56396434 4.10723802 3.76093452 5.17665499 5.86253695
 5.8500706  6.51759183 3.70032583 5.44965896 4.00901415 3.619529
 1.95956925 4.42237974 3.0863479  2.30060039 4.16198714 5.14558109
 5.12001262 4.68201582 3.08345987 3.69940931 2.76079482 1.66757775
 2.8922145  3.28786443 1.71803964 2.99561406]","[ 8.63856521  6.33965675  6.05904769  6.54256094  8.26866218  6.36195816
  9.02647833  9.36035022  4.48791769  6.53927572  4.04229828  5.40972011
  7.35208475  6.0808747   4.96352356  5.4376591   4.86860897  5.00710894
  5.15816226  4.99672075  5.69625912  6.72555377  5.56554648  7.63688394
  7.08355078  6.19792131  8.7704518   8.46805794  5.98623504  7.41131935
  6.74752229  6.76317199  8.43390158  8.02188692  7.2005888   6.89508413
 10.03182639 11.7060275  13.65332604  5.15589668]"
64,sub_0097,Extero,19.736,2.785,1,"[-2.01203266 -0.51476689 -0.6320326   0.44557989  0.44557989 -2.8176085
 -1.18254817  0.60496296  1.66361153 10.13398708  2.56898084  0.21519806
  2.02442815  3.40682393  3.86106147  1.52493237  2.59720565  3.6853139
  2.17504392  2.64713524  3.01784778  1.6335556   0.42597651 -1.01065278
 -3.68003671 -2.38755565  2.77350202  2.44815288  3.39896046 -0.34183514
  5.74425408  4.42857918  3.91868629 -0.37067654  4.55536926  4.74553788
 -2.94537166  8.73471435  3.44021899  3.49312323]","[11.47507203 10.48462038 11.89847881 10.56842305 10.56842305 17.78356507
 17.37613591 24.93191188 23.97489679 23.98520346 18.11854337 18.4851174
 14.60133547 20.60453116 20.10522681 16.18834809 17.73242412 21.13992311
 14.01868686 16.69505195 17.91986888 14.04494188 28.95783066 17.06793935
 14.96139696 15.29315926 11.31637476 29.54795379 28.30944236 15.38580938
 30.17139887 18.19468717 18.13135008 21.53070625 20.68632228 20.27992142
 16.47366282 23.85487742 26.59374638 22.79945063]"
65,sub_0098,Extero,10.685,4.981,1,"[4.76054452 4.95415769 6.92852713 6.92852713 6.49552578 4.5277402
 4.37644398 3.41592335 2.54741424 8.52452202 2.67136391 5.48431303
 4.35645119 3.79580084 2.91333661 4.36667376 2.40478734 6.02868215
 5.78467974 3.97129421 6.20684328 6.25133815 6.77047317 4.40891028
 6.03811304 5.33719008 5.80020327 4.67191261 5.73726917 3.47430744
 8.12118696 3.5772533  3.32910216 7.63373921 7.39071983 7.26060228
 6.26291286 3.07059372 7.10591715 3.77982806]","[ 8.0634908   8.17462658  8.46219015  8.46219015 10.82634231  9.57510149
  9.89044562 11.841609   10.5274522  10.28150633 10.88362878 11.6364681
 11.44145183  9.32367588  9.86913288 11.89447739 11.96288827 12.44173521
 10.2518178   8.89147733 10.60343917 11.28894943  9.74176318 12.00966214
  8.37866429  9.42635754  9.56893177 10.1936985   8.27288083  9.15858637
 12.03481322 11.38141128 12.21672771  9.53322266  9.26629326  9.56355687
 11.268647    9.36351831 10.80104624  9.72091219]"
66,sub_0099,Extero,4.245,2.858,1,"[1.75222933 2.92608246 3.90017439 4.75177681 2.21823422 2.12635426
 3.10404448 2.81082889 3.12797849 4.15541808 3.45251128 3.8183437
 2.56693616 3.28769824 3.38343803 2.01580609 2.42639773 3.73684796
 1.83966589 1.39367161 3.51537978 4.26193079 4.40579481 4.08133061
 5.57464083 2.42794754 3.96657812 2.93369398 3.77279428 2.79445298
 4.01720258 1.39630772 2.99832307 3.12613245 2.83602748 4.59907249
 4.55400501 3.31427157 1.89248664 4.50911283]","[6.07282246 4.39337879 2.73674596 2.33173364 5.56661117 4.83514925
 4.08285717 3.62992384 4.32769975 2.49129929 3.2661102  2.33157096
 4.1802683  4.32588885 4.36697069 6.01138968 5.49724145 5.20860326
 4.22050383 5.59303831 3.76963116 2.40512957 2.3075445  2.62286694
 3.07180737 5.63623065 4.21277343 3.37900557 3.06441655 3.39136483
 4.45170037 4.7963125  3.99542709 5.22555457 5.36480967 6.52647003
 6.55001931 3.83867712 4.2330921  3.4102636 ]"
67,sub_0100,Extero,6.682,-5.084,1,"[-3.02398728 -4.71632244 -3.55964618 -4.44404451 -5.0989945  -6.32238697
 -4.48700833 -6.70138693 -7.20461689 -4.3044223  -3.79191523 -5.96012509
 -5.68168497 -5.94145949 -5.19309436 -4.83855036 -4.45262301 -6.25216904
 -5.78758229 -2.66147267 -6.6702279  -5.73325593 -5.03798749 -4.81381248
 -4.88352833 -4.88339873 -5.31571071 -5.58981016 -4.02732808 -3.73731164
 -2.85570744 -3.18590681 -2.92705615 -4.90235857 -4.4814975  -3.45060496
 -6.70748062 -6.61264085 -5.10518164 -3.05663532]","[ 6.3199724   5.13181399  5.95811809  5.81393762  6.94623514  6.94860056
  5.16577074  7.23578047  6.5025492   4.73602374  6.16366879  6.12947841
  8.0285108   7.69609172  8.81523249  9.54140713 10.09051139  5.38977237
  5.77925993  5.66607658  7.98043046  6.52742909  8.84208685  8.18319838
  5.05146438  5.25835932  7.21175164  5.73731116  7.22390919  7.53714282
  6.87898489  6.86852352  4.09630538  4.42919684  4.42355169  4.10333198
  9.24043822  7.25295226  6.76090915  4.86236574]"
68,sub_0101,Extero,7.641,16.474,1,"[16.40412459 16.21705006 18.53506236 17.92883311 17.94998502 17.55140569
 19.04881937 16.54120302 13.92074985 19.38860418 18.00675363 18.40003624
 14.94265036 15.28680442 19.98233279 16.09707376 17.30465751 18.45947406
 15.86964766 13.46330206 16.68097897 17.76069831 17.88562162 16.42397476
 16.30540749 15.78677152 16.99834182 15.23629649 13.43699282 13.51554883
 15.85372233 17.06824615 15.17026254 16.30824217 17.61723311 16.94677266
 17.921658   17.26171424 14.03805591 13.42389708]","[ 7.96409066  7.08712859  6.49177709  4.75346117  4.98481533  5.05793648
  6.08227707  5.72220039  7.55226566  6.44567303  8.3317525   6.07148357
  7.47863986  7.85874967  7.855433    4.43627423  4.98690559  8.79012604
 11.2597649   9.41408     4.77928704  6.09425069  5.7266073   7.33745525
  7.53790813  9.57402412  5.39816096  9.76487343  7.81202718  8.56062254
  6.46088733  6.29930908  7.16523594  6.71285929  7.01380625  6.33588909
  6.02668872  5.88592169  8.91985957  8.24747131]"
69,sub_0102,Extero,10.969,-1.332,1,"[-2.1664669   0.78205824  0.09775781 -0.97392889 -0.76728218  1.75424509
  1.13665198 -0.68496341 -2.85265063  1.49848204 -2.73326189 -1.45356235
 -0.25085095 -1.32516205 -2.2752133  -0.51072394  1.33884583  1.26311601
 -0.13817409 -3.11126647 -3.48275771 -4.55922566 -0.53012548 -1.57492483
 -2.14401612 -3.0440616  -4.24726698 -0.3062157   0.40044098  1.55682742
 -1.22833807 -1.62140368 -0.86234968 -1.71355667 -2.72718385 -3.44634857
 -2.70946787 -2.8253044  -1.88948575 -2.13240496]","[10.65851508 12.16195554 13.75564434  9.37586224 12.77114748 10.98665911
 12.88986915 12.06834908  5.88450178 19.2210679  10.92265502 10.84213392
  7.99207363 13.17430914  8.79382343 10.73192931 12.07850212 12.14011334
 11.32436736 11.92042355 10.80798391 14.4916243  11.39835686  8.45365962
 10.57060168  9.16940388 14.02755774  9.32509171 10.82307399 10.94660027
  7.25513732 12.07636059 10.04303882  8.91675003  9.37842778 13.85502046
 11.46103239 11.68799445 11.58745503 10.87689767]"
70,sub_0103,Extero,9.902,2.974,1,"[4.23136265 5.27559283 1.94881951 3.04041873 3.64295218 3.50233474
 2.06354326 0.49054583 4.40357562 3.99297662 3.68445253 2.28692499
 2.2629166  2.86060685 3.53301587 3.19853879 2.38607451 0.86399369
 1.4880135  1.52354497 0.83375742 2.99882101 2.99882101 2.13938636
 3.13306392 3.24229209 0.17408137 0.89136997 3.33949803 1.76173133
 4.78425372 3.03222124 3.60905692 5.77619024 3.80123389 2.74173626
 4.13362063 3.1557009  5.86190134 6.12788272]","[13.88999159 14.34300173  6.67314546 14.04618868 12.44170066  8.60332952
 10.11262834 10.10372959  9.24682968  9.46966148 10.53433305  7.52228109
  7.77402284  7.56999439  8.12062961  8.82670979  9.14616147 10.6471764
 10.32514125  7.75363188  9.49217955  8.99143439  8.99143439  9.41612155
  9.5117718  10.20737728  8.32058641 10.41018603 10.88606857 10.47679666
  7.72393202  7.65294139  9.50200552 10.58915132  8.58878159  8.82588047
  7.79894915 10.19414397 10.42142086 10.90329771]"
71,sub_0104,Extero,7.737,-5.087,1,"[-6.55581536 -3.21689103 -9.10743314 -6.00172308 -4.32556716 -3.33769207
 -2.75098134 -2.0497283  -7.1863899  -5.17641408 -4.43762712 -3.31421416
 -3.43038353 -8.21851947 -8.16165149 -1.20789904 -2.51203833 -3.44919307
 -4.51511648 -5.63608432 -6.7070587  -6.66096647 -4.87586884 -5.04894637
 -6.44613082 -3.77947504 -2.67677987 -3.80788763 -3.49987383 -5.30120305
 -7.92082041 -6.27172879 -5.33849525 -3.3719875  -4.09650744 -4.99540101
 -9.3727332  -9.84959781 -8.9093674  -7.24558835]","[10.50739988  6.31053418  7.96135752  5.83740697  6.22134201  5.33671931
  8.0324689   8.10498725  7.67188546  6.81272212  6.19695401  5.85195378
  6.01276786  6.96606685  8.75742797  8.15101211  9.29376117 10.08083189
  6.7619953   7.30276008  8.96269833  9.24351146  7.86982345  5.86986805
 10.10606679  5.14269931  6.50331535  5.49232097  6.60341216  6.91234445
  8.04934752  7.0806123   6.06162002  7.1741161   8.38439173 10.91856508
  9.71327659 11.63632026 13.73159796 13.03894907]"
72,sub_0105,Extero,4.162,4.69,1,"[5.09863853 5.39495585 4.96151477 4.00190996 3.92779324 3.83017267
 4.94353699 4.70668143 5.24441362 4.21608574 4.51068415 4.90738537
 4.98637408 5.363211   5.45828031 4.55979421 3.5505188  3.21488624
 6.22756441 6.16522061 4.86360454 4.19250956 4.53181635 3.15889455
 3.32867119 4.90632544 3.41228694 4.46457136 3.57845618 3.84138365
 4.01821874 6.85297351 6.83481183 6.88233653 3.41476508 3.6384693
 5.7072715  5.68499807 4.59809745 3.08108289]","[2.95092182 2.63083185 2.49758118 4.64619783 5.19039042 3.44426766
 3.63347596 3.00087403 4.23455962 3.51157018 5.30326763 5.14989718
 5.24910933 3.91094952 3.86769712 3.07997129 2.40885378 2.77335099
 5.12869137 5.4814213  3.65499547 3.60384162 4.02528436 2.41574663
 2.43935898 3.63998329 2.88342806 2.03704844 2.37576012 2.46162119
 4.60623997 5.1659904  4.98762541 4.85669202 4.92130125 4.65321876
 5.54620043 3.95752692 2.80914901 2.97337232]"
73,sub_0106,Extero,4.709,1.587,1,"[ 2.02149932  2.47624787  2.54356868  2.60268604  1.57284697  1.54873291
  1.19694477  1.60934626  1.41724469  0.66627455  1.4738152   2.13394896
  1.75124114  1.59149834  1.36414241  1.91901971  1.80236977  1.42809804
  1.34760247  2.88659479 -1.07871294 -1.77698142 -2.03996036  2.95904066
  2.86432267  2.97223566  2.20897807  1.94386177  1.44307317  2.1692889
  0.68205199  1.61543344  1.5425248   1.53562701  1.50528456  1.72012853
  1.35985063  1.54714113  1.57923926  1.32508413]","[ 3.79560022  8.77187936  8.44990717  8.77546903  2.0986408   2.94793653
  3.17265063  3.12443925  4.77606021  6.30142237  2.67031291  2.95794099
  3.92258241  2.75713303  3.99316713  4.40156868  4.37052276  2.8135761
  2.77264749  4.83993408 14.42696084  7.09961606  6.89514611  4.53481328
  4.38042947  4.49274096  5.28722477  4.26538657  3.82340791  4.40277094
  5.17280619  3.6399231   3.40595918  3.44187872  4.38287507  3.09621276
  2.859475    4.06378486  3.82087428  4.257707  ]"
74,sub_0107,Extero,11.215,-0.269,1,"[ 3.2255741  -2.71943886 -2.13218654 -2.49231349  0.39687288  0.35925046
  0.09531608  1.94086898  2.22024165  2.78141344 -1.35794405  0.00578921
  1.60890275  1.94692656 -0.51957374 -1.39741024 -2.03199143 -2.22380164
 -1.33198198 -1.56859049 -0.3988478  -0.06953138  3.33628687 -2.19535025
  0.50327507  0.21180439 -0.01319764  0.17162718  0.15470257  1.38171131
 -1.87971467  1.38789888 -0.54183849  0.46706501  0.30170179  0.41712947
  0.29520969  0.61216464 -1.20819283 -3.03854972]","[15.0338326   7.16474818  7.74704226  7.82151245 16.07103616  8.11329835
 10.36575517 10.44322848 10.18747265  9.90133464 11.30769045 11.11380692
 11.30597457 14.10744416 11.8897117  10.30624633 10.9228761  14.85703379
  9.30928234  8.73012309  8.02154588  7.25285233  8.83316067  7.85342215
  8.66270665  9.00366686 12.80137513 12.55108572 11.67347015 11.70059962
  8.29741858 14.00815554  9.78862253 11.92316591  9.12420462 10.10728306
 10.7499185  17.53000318 13.40188869  9.93883767]"
75,sub_0108,Extero,5.28,0.798,1,"[ 2.52153369e+00  2.28721912e+00  2.13026058e+00 -7.24269765e-01
 -5.10272477e-01  2.54744303e+00  3.17046891e+00  2.64685192e+00
 -5.16888415e-02 -2.56047845e-01  2.10077560e-03  5.16059049e-01
  3.19840062e-01  3.19840062e-01  1.37724239e+00  1.89472376e+00
  2.79556040e+00  1.59276671e+00 -8.55907727e-01  6.10422842e-01
  1.23802958e+00 -4.05185550e-01  3.53453641e-01 -3.21973422e-01
  1.39927417e+00  1.25740822e+00  1.65004140e+00  8.27825503e-01
  4.80584110e-02 -8.34180204e-01  1.48457413e+00 -4.69325622e-02
  1.70345060e+00  1.58562568e-01 -1.61887250e+00 -1.36425977e+00
 -1.42143124e+00  8.84009640e-01  8.44336679e-01  6.80887323e-02]","[7.948245   6.66890565 6.66268154 2.49412433 2.65422916 6.70961897
 8.23299036 7.0315723  4.43029176 2.67673523 5.42195857 3.37788277
 3.48545089 3.48545089 5.70858496 7.46591816 5.92386205 5.62990278
 3.2502579  2.79114802 6.09494367 2.53139656 3.94225805 4.84656117
 5.74256057 7.15497602 4.53837351 6.90375678 5.68360737 4.82979179
 6.3438987  3.64468314 5.46388286 2.82691482 3.07150757 4.49891699
 2.97142377 5.37323169 6.60970004 6.46265939]"
76,sub_0109,Extero,7.814,5.946,1,"[3.87968377 5.16549703 5.72648317 7.17029887 5.74049373 4.37892612
 5.9278229  6.42635713 6.96799744 5.21696394 8.18423117 6.92640437
 5.46153029 5.84814965 5.34242881 8.83709645 6.31476286 5.58995493
 5.24841805 5.70519024 7.41007828 6.55951308 6.99462127 5.60199979
 6.220714   6.16405995 4.88641703 3.01895543 6.65410389 6.65410389
 7.06892188 8.35112361 7.9977213  4.17628656 8.40244479 8.12225482
 6.2234084  5.93345575 6.40188791 7.35386373]","[ 5.63099903  5.25568213  4.65688547  8.40786233  8.06594662  6.66305504
  7.36907765  6.90499919  8.53473897  6.31207917  8.28509283  7.44741814
 12.06430471 15.23727047 11.41820403  9.37522552  7.77667158  8.49278674
  6.89078856  6.33010605  7.62227525  5.23609483  5.4140757   9.79532945
  5.90099479  7.14049056  9.96514002  9.23542475  5.0141262   5.0141262
 11.26165221 10.4973521  10.02922603  5.80309043  9.69145787  8.01202827
  7.74719033 10.30102358 10.7876953  13.10195748]"
